chr,pos,pval,mac,eff_size,SE
1,57815,0.41976982,10,-7.473973,33.753117
1,57817,0.41976982,10,-7.473973,33.753117
1,57818,0.43561232,1,-20.314064,89.30808
1,57974,0.42421728,5,-10.963651,48.109802
1,57992,0.57441354,9,-5.5227704,35.70025
1,58019,0.57441354,9,-5.5227704,35.70025
1,58133,0.5077631,2,-12.395381,64.74311
1,58140,0.3285178,1,-25.733858,90.221596
1,58307,0.8033002,10,-2.3396618,34.461388
1,58562,0.9479057,2,-1.2500812,66.44513
1,58564,0.23445377,1,30.979456,91.10324
1,58607,0.8066349,4,-3.8336146,54.84737
1,59016,0.1923151,4,-17.406502,46.727272
1,59188,0.43561232,1,-20.314064,89.30808
1,59266,0.34670654,1,-32.067802,116.48178
1,59395,0.34670654,1,-32.067802,116.48178
1,59462,0.2003478,26,-7.760604,23.67493
1,59487,0.34670654,1,-32.067802,116.48178
1,59489,0.97071147,1,-0.94074655,88.15444
1,59565,0.8066349,4,-3.8336146,54.84737
1,59590,0.7351123,5,-4.692505,48.865185
1,59612,0.7351123,5,-4.692505,48.865185
1,59634,0.7351123,5,-4.692505,48.865185
1,59638,0.7351123,5,-4.692505,48.865185
1,59660,0.7351123,5,-4.692505,48.865185
1,59692,0.7351123,5,-4.692505,48.865185
1,59719,0.31352845,7,-11.754602,41.326927
1,59740,0.8066349,4,-3.8336146,54.84737
1,59774,0.34335357,3,-10.885685,40.721973
1,59778,0.8066349,4,-3.8336146,54.84737
1,59817,0.32357275,2,-20.94238,72.97461
1,59876,0.8353121,6,-2.531968,43.390255
1,59992,0.63550407,3,-7.1715455,52.873974
1,60001,0.63550407,3,-7.1715455,52.873974
1,60083,0.9454976,15,0.5134595,28.736506
1,60114,0.89776874,1,-3.3245647,88.99305
1,60140,0.4656479,2,-13.551777,64.1803
1,60296,0.8066349,4,-3.8336146,54.84737
1,60379,0.6075788,4,-8.713917,58.985825
1,60457,0.088979214,1,48.458073,100.285965
1,60475,0.97472805,2,-0.6121304,67.00961
1,60531,0.32357275,2,-20.94238,72.97461
1,60575,0.97472805,2,-0.6121304,67.00961
1,60613,0.97472805,2,-0.6121304,67.00961
1,60637,0.9479971,6,0.866253,47.24315
1,60644,0.6200286,1,-12.668487,87.73032
1,60701,0.6075788,4,-8.713917,58.985825
1,60739,0.32357275,2,-20.94238,72.97461
1,60772,0.89698756,63,0.5918262,19.713001
1,60777,0.2199718,2,-23.83119,66.942345
1,60829,0.62206477,14,3.915232,30.32777
1,60884,0.390781,1,-23.085047,92.15988
1,61053,0.61106426,16,-3.8876164,28.833155
1,61055,0.625811,4,6.488044,47.593826
1,61075,0.7394774,19,2.2442858,26.49508
1,61097,0.7253232,46,-1.8107991,21.421059
1,61109,0.4965161,6,7.8579783,42.11666
1,61122,0.4742226,11,-6.8231263,34.706585
1,61141,0.25590008,2,-16.022549,49.17471
1,61239,0.4742226,11,-6.8231263,34.706585
1,61266,0.625811,4,6.488044,47.593826
1,61322,0.625811,4,6.488044,47.593826
1,61332,0.4742226,11,-6.8231263,34.706585
1,61405,0.56693935,12,-5.095988,32.771397
1,61438,0.32357275,2,-20.94238,72.97461
1,61635,0.75877094,2,3.9120927,45.65899
1,61661,0.47034222,23,-4.6484957,25.089916
1,61677,0.52132744,1,-17.037937,91.09839
1,61736,0.32357275,2,-20.94238,72.97461
1,61778,0.32357275,2,-20.94238,72.97461
1,61822,0.54448164,13,-4.8084836,29.671698
1,61825,0.509703,1,16.979239,89.38993
1,61840,0.4965161,6,7.8579783,42.11666
1,61872,0.9479971,6,0.866253,47.24315
1,61873,0.50129926,4,9.492217,50.429688
1,61879,0.32357275,2,-20.94238,72.97461
1,61881,0.38108185,1,23.37749,92.78053
1,61885,0.32357275,2,-20.94238,72.97461
1,61919,0.32357275,2,-20.94238,72.97461
1,61925,0.32357275,2,-20.94238,72.97461
1,61932,0.34670654,1,-32.067802,116.48178
1,61950,0.32357275,2,-20.94238,72.97461
1,61984,0.32357275,2,-20.94238,72.97461
1,62015,0.6013724,7,-5.719697,39.283943
1,62052,0.32357275,2,-20.94238,72.97461
1,62072,0.32357275,2,-20.94238,72.97461
1,62110,0.32357275,2,-20.94238,72.97461
1,62176,0.32357275,2,-20.94238,72.97461
1,62195,0.80364954,55,1.2405277,20.992052
1,62248,0.9479971,6,0.866253,47.24315
1,62251,0.32357275,2,-20.94238,72.97461
1,62268,0.10566182,1,45.382595,98.636635
1,62287,0.32357275,2,-20.94238,72.97461
1,62326,0.32357275,2,-20.94238,72.97461
1,62379,0.32357275,2,-20.94238,72.97461
1,62390,0.32357275,2,-20.94238,72.97461
1,62395,0.32357275,2,-20.94238,72.97461
1,62414,0.32357275,2,-20.94238,72.97461
1,62421,0.62366104,53,2.607129,22.046585
1,62423,0.0406861,4,30.06724,53.89813
1,62447,0.7749033,7,3.0364573,38.753143
1,62512,0.7749033,7,3.0364573,38.753143
1,62516,0.32357275,2,-20.94238,72.97461
1,62538,0.84982944,9,-1.8447567,35.612938
1,62542,0.74815106,2,-8.444983,90.3585
1,62543,0.84982944,9,-1.8447567,35.612938
1,62546,0.32357275,2,-20.94238,72.97461
1,62547,0.32357275,2,-20.94238,72.97461
1,62548,0.32357275,2,-20.94238,72.97461
1,62566,0.50129926,4,9.492217,50.429688
1,62567,0.49432683,5,8.616888,45.47972
1,62641,0.34670654,1,-32.067802,116.48178
1,62649,0.97472805,2,-0.6121304,67.00961
1,62656,0.84982944,9,-1.8447567,35.612938
1,62664,0.84982944,9,-1.8447567,35.612938
1,62691,0.84982944,9,-1.8447567,35.612938
1,62758,0.55433714,12,-4.84923,30.515608
1,62806,0.4965161,6,7.8579783,42.11666
1,62826,0.74815106,2,-8.444983,90.3585
1,62871,0.34670654,1,-32.067802,116.48178
1,62906,0.8490871,52,-0.96498764,21.121208
1,62915,0.873323,14,-1.224554,29.144548
1,62919,0.24040237,9,10.359216,33.611687
1,62935,0.6402165,8,-5.2665186,40.36988
1,62954,0.25590008,2,-16.022549,49.17471
1,62998,0.97472805,2,-0.6121304,67.00961
1,63015,0.390781,1,-23.085047,92.15988
1,63030,0.6117893,6,5.8301277,41.691273
1,63037,0.97472805,2,-0.6121304,67.00961
1,63056,0.10566182,1,45.382595,98.636635
1,63084,0.7408257,52,1.6445394,20.92221
1,63089,0.40880594,3,-15.46053,64.68004
1,63106,0.97472805,2,-0.6121304,67.00961
1,63126,0.4965161,6,7.8579783,42.11666
1,63136,0.34670654,1,-32.067802,116.48178
1,63277,0.39738515,4,-8.921686,37.780872
1,63319,0.390781,1,-23.085047,92.15988
1,63460,0.74815106,2,-8.444983,90.3585
1,63515,0.34670654,1,-32.067802,116.48178
1,63526,0.6537123,65,-2.1992793,20.626053
1,63527,0.6537123,65,-2.1992793,20.626053
1,63528,0.9479971,6,0.866253,47.24315
1,63565,0.6075788,4,-8.713917,58.985825
1,63620,0.9479057,2,-1.2500812,66.44513
1,63644,0.93145007,61,-0.443223,21.396877
1,63645,0.8348906,63,-1.0424721,20.932487
1,63668,0.74815106,2,-8.444983,90.3585
1,63757,0.65577084,54,-2.16896,20.541662
1,63759,0.6722408,57,-2.0568275,20.524584
1,63769,0.30995628,1,-25.377087,85.68503
1,63847,0.97071147,1,-0.94074655,88.15444
1,63854,0.97951895,2,-0.5111141,68.7845
1,63915,0.96373695,62,0.22926092,21.087185
1,63916,0.13893676,2,30.055126,72.11129
1,63980,0.8278116,4,-3.4153943,54.99228
1,63987,0.2022686,11,11.8918915,35.228794
1,63990,0.74815106,2,-8.444983,90.3585
1,63991,0.13893676,2,30.055126,72.11129
1,64007,0.50129926,4,9.492217,50.429688
1,64008,0.4859241,2,14.815835,74.36257
1,64108,1.0,60,-0.010701597,22.31169
1,64149,0.9671836,45,0.21431339,21.554377
1,64167,0.74815106,2,-8.444983,90.3585
1,64173,0.7395795,21,-2.2773,26.470299
1,64184,0.7395795,21,-2.2773,26.470299
1,64244,0.5906265,2,-6.8119216,44.764706
1,64304,0.3255208,15,9.115347,34.793888
1,64500,0.9479971,6,0.866253,47.24315
1,64513,0.9479971,6,0.866253,47.24315
1,64517,0.9479971,6,0.866253,47.24315
1,64518,0.9479971,6,0.866253,47.24315
1,64521,0.97071147,1,-0.94074655,88.15444
1,64551,0.9786084,2,-0.50175273,64.7512
1,64627,0.97472805,2,-0.6121304,67.00961
1,64651,0.625811,4,6.488044,47.593826
1,64716,0.34670654,1,-32.067802,116.48178
1,64817,0.8949932,48,0.7240129,22.449667
1,64878,0.97071147,1,-0.94074655,88.15444
1,65031,0.97472805,2,-0.6121304,67.00961
1,65074,0.625811,4,6.488044,47.593826
1,65247,0.4510646,10,-6.9857655,33.800808
1,65426,0.10566182,1,45.382595,98.636635
1,65475,0.50129926,4,9.492217,50.429688
1,65658,0.76063657,38,1.8718128,24.541578
1,66024,0.21986502,3,-19.22779,54.418
1,66079,0.46849746,1,-20.715986,97.8586
1,66115,0.21294872,10,9.428586,29.687443
1,66193,0.9479057,2,-1.2500812,66.44513
1,66247,0.6013724,7,-5.719697,39.283943
1,66764,0.6001053,6,5.9543567,41.227135
1,66801,0.6001053,6,5.9543567,41.227135
1,66807,0.9479057,2,-1.2500812,66.44513
1,66819,0.824833,1,5.797052,90.38086
1,66827,0.6001053,6,5.9543567,41.227135
1,66881,0.5447286,1,-16.037275,90.795074
1,66902,0.84148383,22,-1.3849447,26.752035
1,66943,0.62643296,9,-4.8000107,35.81803
1,67013,0.5798665,43,3.1988096,23.489162
1,67063,0.9872685,47,-0.08084148,21.378372
1,67143,0.50129926,4,9.492217,50.429688
1,67192,0.34670654,1,-32.067802,116.48178
1,67200,0.77144057,67,-1.4324448,20.714878
1,67202,0.8429262,55,-0.8846885,19.34516
1,67282,0.7749033,7,3.0364573,38.753143
1,67519,0.5527759,49,3.241481,22.51427
1,67536,0.8735453,16,-1.1904378,28.50216
1,67663,0.91844094,65,0.5215962,21.259544
1,67673,0.7999342,62,1.3085778,21.523396
1,67718,0.91844094,65,0.5215962,21.259544
1,67827,0.67900044,8,-4.310588,37.6427
1,67913,0.622054,55,2.6580918,22.253305
1,67914,0.7380356,60,1.7504058,21.708473
1,68028,0.941219,51,0.37528008,21.220917
1,68036,0.941219,51,0.37528008,21.220917
1,68043,0.94252676,1,-1.8540657,88.56707
1,68044,0.27949417,1,-29.27859,92.66798
1,68077,0.97951895,2,-0.5111141,68.7845
1,68103,0.9449768,49,0.35997087,21.621225
1,68185,0.020847209,1,62.56905,96.707
1,68249,0.020847209,1,62.56905,96.707
1,68273,0.52132744,1,-17.037937,91.09839
1,68339,0.90210694,40,0.7335881,23.925594
1,68340,0.27172378,12,8.665114,30.47783
1,68369,0.5340215,41,3.7036448,24.032795
1,68412,0.49344593,2,-13.478294,67.97261
1,68531,0.5340215,41,3.7036448,24.032795
1,68533,0.7605429,52,1.5643997,21.4122
1,68545,0.7737425,8,2.9621608,37.701668
1,68550,0.9479971,6,0.866253,47.24315
1,68551,0.27949417,1,-29.27859,92.66798
1,68561,0.020847209,1,62.56905,96.707
1,68707,0.67343324,42,2.449925,23.537657
1,68709,0.79446447,1,-7.058234,93.04362
1,68734,0.67343324,42,2.449925,23.537657
1,68758,0.67343324,42,2.449925,23.537657
1,68765,0.67343324,42,2.449925,23.537657
1,68769,0.67343324,42,2.449925,23.537657
1,68880,0.8061378,50,1.3031714,21.975561
1,68886,0.735781,7,-3.6704013,39.16766
1,68921,0.79446447,1,-7.058234,93.04362
1,68922,0.79446447,1,-7.058234,93.04362
1,68926,0.79446447,1,-7.058234,93.04362
1,68944,0.6303936,17,3.6583457,29.170486
1,68989,0.67343324,42,2.449925,23.537657
1,69000,0.67343324,42,2.449925,23.537657
1,69022,0.79446447,1,-7.058234,93.04362
1,69026,0.79446447,1,-7.058234,93.04362
1,69028,0.79446447,1,-7.058234,93.04362
1,69039,0.67343324,42,2.449925,23.537657
1,69047,0.36724848,10,8.37924,34.894054
1,69080,0.7043606,49,2.1241677,22.857883
1,69084,0.79446447,1,-7.058234,93.04362
1,69107,0.79446447,1,-7.058234,93.04362
1,69108,0.79446447,1,-7.058234,93.04362
1,69111,0.4189594,1,-21.217646,89.97471
1,69120,0.6638407,48,2.4398854,22.921167
1,69134,0.390781,1,-23.085047,92.15988
1,69137,0.67343324,42,2.449925,23.537657
1,69140,0.14124748,1,-39.77474,92.59082
1,69151,0.79446447,1,-7.058234,93.04362
1,69153,0.79446447,1,-7.058234,93.04362
1,69176,0.67343324,42,2.449925,23.537657
1,69198,0.79446447,1,-7.058234,93.04362
1,69259,0.79446447,1,-7.058234,93.04362
1,69260,0.67343324,42,2.449925,23.537657
1,69281,0.9479057,2,-1.2500812,66.44513
1,69311,0.67343324,42,2.449925,23.537657
1,69342,0.9023967,1,-3.2514389,91.24213
1,69344,0.71569514,43,2.1098251,23.4582
1,69506,0.09595288,1,46.314247,97.94647
1,69533,0.46001223,41,4.3088155,23.682825
1,69537,0.6090644,25,3.2202694,25.170708
1,69546,0.46001223,41,4.3088155,23.682825
1,69552,0.46001223,41,4.3088155,23.682825
1,69587,0.46001223,41,4.3088155,23.682825
1,69595,0.46001223,41,4.3088155,23.682825
1,69609,0.46001223,41,4.3088155,23.682825
1,69617,0.46001223,41,4.3088155,23.682825
1,69622,0.46001223,41,4.3088155,23.682825
1,69654,0.67343324,42,2.449925,23.537657
1,69674,0.67343324,42,2.449925,23.537657
1,69675,0.67343324,42,2.449925,23.537657
1,69712,0.67343324,42,2.449925,23.537657
1,69718,0.67989117,43,2.3525424,23.181326
1,69731,0.67989117,43,2.3525424,23.181326
1,69773,0.67989117,43,2.3525424,23.181326
1,69796,0.44968924,64,3.7964385,21.152718
1,69805,0.67989117,43,2.3525424,23.181326
1,69813,0.735781,7,-3.6704013,39.16766
1,69869,0.25590008,2,-16.022549,49.17471
1,69876,0.70186466,4,-5.5970664,51.29246
1,69999,0.9479971,6,0.866253,47.24315
1,70091,0.9479057,2,-1.2500812,66.44513
1,70301,0.7043606,49,2.1241677,22.857883
1,70303,0.7043606,49,2.1241677,22.857883
1,70348,0.27949417,1,-29.27859,92.66798
1,70442,0.79446447,1,-7.058234,93.04362
1,70649,0.6638407,48,2.4398854,22.921167
1,70708,0.67343324,42,2.449925,23.537657
1,70710,0.9479971,6,0.866253,47.24315
1,70722,0.67343324,42,2.449925,23.537657
1,70804,0.9553808,7,-0.6707962,42.79702
1,70812,0.9553808,7,-0.6707962,42.79702
1,70817,0.735781,7,-3.6704013,39.16766
1,70853,0.44852224,3,-11.685036,53.742867
1,70906,0.55960774,41,3.4004605,23.673763
1,70933,0.67343324,42,2.449925,23.537657
1,70985,0.79446447,1,-7.058234,93.04362
1,71003,0.13893676,2,30.055126,72.11129
1,71111,0.9601111,5,0.6212113,44.346584
1,71256,0.34670654,1,-32.067802,116.48178
1,71326,0.37559748,42,4.825272,22.439754
1,71343,0.4189594,1,-21.217646,89.97471
1,71348,0.5899626,30,3.2238033,24.178204
1,71475,0.71156573,6,4.19492,41.147625
1,71548,0.5590107,1,-15.694799,92.10637
1,71593,0.53870463,2,-11.349918,63.932255
1,71604,0.5447286,1,-16.037275,90.795074
1,71793,0.97951895,2,-0.5111141,68.7845
1,71819,0.2747585,13,-9.480701,31.959414
1,71830,0.0997286,2,-43.545547,90.65137
1,71834,0.53870463,2,-11.349918,63.932255
1,71844,0.2747585,13,-9.480701,31.959414
1,71852,0.5507266,6,7.029719,42.73493
1,71865,0.79836464,3,-4.8289256,65.57732
1,71888,0.34670654,1,-32.067802,116.48178
1,71932,0.43561232,1,-20.314064,89.30808
1,72000,0.9479971,6,0.866253,47.24315
1,72045,0.1588042,7,-15.1408415,38.362347
1,72055,0.52671796,3,10.7294655,59.806225
1,72138,0.9479971,6,0.866253,47.24315
1,72139,0.34670654,1,-32.067802,116.48178
1,72269,0.6638407,48,2.4398854,22.921167
1,72521,0.6638407,48,2.4398854,22.921167
1,72624,0.52671796,3,10.7294655,59.806225
1,72684,0.43561232,1,-20.314064,89.30808
1,72727,0.735781,7,-3.6704013,39.16766
1,72757,0.020847209,1,62.56905,96.707
1,72849,0.4021194,34,5.3010583,25.344404
1,72871,0.735781,7,-3.6704013,39.16766
1,72894,0.4768623,46,4.0822496,23.37763
1,72924,0.9479971,6,0.866253,47.24315
1,72929,0.47851685,40,4.2192445,24.061691
1,72946,0.97951895,2,-0.5111141,68.7845
1,72955,0.9479971,6,0.866253,47.24315
1,72956,0.4768623,46,4.0822496,23.37763
1,72976,0.5447286,1,-16.037275,90.795074
1,72997,0.9479971,6,0.866253,47.24315
1,73047,0.6638407,48,2.4398854,22.921167
1,73187,0.36953637,1,28.261051,109.06354
1,73213,0.34670654,1,-32.067802,116.48178
1,73238,0.32459,4,-13.932743,49.462044
1,73241,0.020847209,1,62.56905,96.707
1,73264,0.390781,1,-23.085047,92.15988
1,73280,0.74815106,2,-8.444983,90.3585
1,73359,0.32459,4,-13.932743,49.462044
1,73386,0.48982522,16,-5.4119315,29.452929
1,73399,0.51047224,2,12.517044,66.8003
1,73467,0.48982522,16,-5.4119315,29.452929
1,73556,0.23445377,1,30.979456,91.10324
1,73674,0.735781,7,-3.6704013,39.16766
1,73691,0.4241354,9,-8.698608,38.98492
1,73750,0.020847209,1,62.56905,96.707
1,73783,0.2937699,1,-29.196342,95.199005
1,73809,0.9723858,1,-0.9321119,91.67957
1,73818,0.2937699,1,-29.196342,95.199005
1,73838,0.30995628,1,-25.377087,85.68503
1,73851,0.2649859,32,7.4805207,26.673576
1,73886,0.020847209,1,62.56905,96.707
1,73935,0.41850957,16,-6.2613206,29.037779
1,73989,0.2649859,32,7.4805207,26.673576
1,74006,0.64231396,17,3.6128974,29.764715
1,74061,0.4241354,9,-8.698608,38.98492
1,74162,0.19121942,3,-21.711031,57.517822
1,74169,0.48773232,46,3.8211462,22.690203
1,74291,0.9479971,6,0.866253,47.24315
1,74327,0.6951731,7,-4.694734,42.72962
1,74328,0.6951731,7,-4.694734,42.72962
1,74329,0.6951731,7,-4.694734,42.72962
1,74332,0.6951731,7,-4.694734,42.72962
1,74333,0.6402165,8,-5.2665186,40.36988
1,74398,0.79446447,1,-7.058234,93.04362
1,74470,0.390781,1,-23.085047,92.15988
1,74515,0.5673837,48,3.1580243,22.677834
1,74541,0.7346787,50,1.8514949,22.442562
1,74622,0.2937699,1,-29.196342,95.199005
1,74634,0.37700766,4,10.250282,42.41445
1,74638,0.51047224,2,12.517044,66.8003
1,74648,0.80002564,1,-6.812845,92.40671
1,74707,0.9479971,6,0.866253,47.24315
1,74771,0.34670654,1,-32.067802,116.48178
1,74831,0.715388,1,9.663693,91.5771
1,74853,0.9538091,1,1.4838109,88.2154
1,74857,0.390781,1,-23.085047,92.15988
1,74868,0.45411962,5,-9.830912,46.20856
1,74905,0.9479971,6,0.866253,47.24315
1,74969,0.2937699,1,-29.196342,95.199005
1,75007,0.25590008,2,-16.022549,49.17471
1,75090,0.2937699,1,-29.196342,95.199005
1,75107,0.2937699,1,-29.196342,95.199005
1,75127,0.2937699,1,-29.196342,95.199005
1,75133,0.15373467,1,-36.62375,87.95763
1,75213,0.2937699,1,-29.196342,95.199005
1,75223,0.5405176,8,-6.14568,36.32083
1,75231,0.31476837,34,6.574658,26.086584
1,75250,0.43941578,35,4.9168496,25.410484
1,75302,0.2937699,1,-29.196342,95.199005
1,75306,0.5943006,5,-6.5276732,43.477055
1,75332,0.390781,1,-23.085047,92.15988
1,75449,0.7550329,17,-2.3324022,28.45562
1,75481,0.16098519,7,-16.235043,41.07478
1,75552,0.5594519,18,-4.2889485,27.97724
1,75574,0.60738474,9,5.01084,36.114925
1,75606,0.97668964,10,-0.2663682,33.527607
1,75641,0.27949417,1,-29.27859,92.66798
1,75708,0.90579426,7,-1.2388438,37.969772
1,75721,0.19584444,7,-14.758824,40.5343
1,75750,0.90579426,7,-1.2388438,37.969772
1,75769,0.90579426,7,-1.2388438,37.969772
1,75778,0.74276847,9,-3.1273694,34.8522
1,75793,0.60590786,38,3.212123,24.840635
1,75845,0.77258825,6,3.1754637,39.920635
1,75899,0.88543004,54,0.75624603,21.760626
1,75986,0.77258825,6,3.1754637,39.920635
1,76055,0.90579426,7,-1.2388438,37.969772
1,76106,0.67233133,46,2.3562193,22.853575
1,76163,0.79446447,1,-7.058234,93.04362
1,76217,0.33972815,36,5.9168353,25.00376
1,76248,0.46603256,5,-9.637842,46.560543
1,76254,0.5906265,2,-6.8119216,44.764706
1,76258,0.43561232,1,-20.314064,89.30808
1,76268,0.34670654,1,-32.067802,116.48178
1,76313,0.2649859,32,7.4805207,26.673576
1,76325,0.46849746,1,-20.715986,97.8586
1,76350,0.3234529,1,26.395494,93.15241
1,76361,0.3628488,39,5.35935,24.001898
1,76370,0.2649859,32,7.4805207,26.673576
1,76407,0.4169301,1,23.006998,98.31287
1,76412,0.90579426,7,-1.2388438,37.969772
1,76415,0.90579426,7,-1.2388438,37.969772
1,76416,0.90579426,7,-1.2388438,37.969772
1,76541,0.90579426,7,-1.2388438,37.969772
1,76552,0.68887556,24,2.7425866,26.800167
1,76569,0.2649859,32,7.4805207,26.673576
1,76591,0.3628488,39,5.35935,24.001898
1,76608,0.34670654,1,-32.067802,116.48178
1,76649,0.90579426,7,-1.2388438,37.969772
1,76650,0.2937699,1,-29.196342,95.199005
1,76680,0.79446447,1,-7.058234,93.04362
1,76712,0.30995628,1,-25.377087,85.68503
1,76729,0.98519146,6,-0.21272898,40.43011
1,76731,0.6692319,5,5.079271,42.962204
1,76767,0.8507939,1,4.818598,88.41885
1,76768,0.6529534,41,-2.4523995,22.235916
1,76774,0.735781,7,-3.6704013,39.16766
1,76777,0.44772124,14,-6.298893,30.711536
1,76778,0.3628488,39,5.35935,24.001898
1,76786,0.5447286,1,-16.037275,90.795074
1,76790,0.7484697,1,-8.680317,92.96917
1,76799,0.29927158,33,6.8913364,26.405592
1,76811,0.94252676,1,-1.8540657,88.56707
1,76814,0.5174418,2,12.876052,69.67038
1,76819,0.45411962,5,-9.830912,46.20856
1,76830,0.4176654,23,-5.275755,25.25584
1,76838,0.6527129,1,-9.937769,76.10803
1,76843,0.44219267,1,20.896585,94.33973
1,76847,0.7739422,24,-1.8871906,25.664917
1,76879,0.79555464,68,-1.2395474,20.28985
1,76880,0.5117809,7,-7.126678,38.892735
1,76886,0.43561232,1,-20.314064,89.30808
1,76906,0.41124105,15,5.8021636,27.726479
1,76913,0.43561232,1,-20.314064,89.30808
1,76927,0.13893676,2,30.055126,72.11129
1,76945,0.5447286,1,-16.037275,90.795074
1,76964,0.735781,7,-3.6704013,39.16766
1,76990,0.40332833,34,4.8404875,23.689327
1,76997,0.4162339,56,4.1702247,21.469675
1,77002,0.79375595,1,-6.949291,91.33211
1,77014,0.4024325,4,10.909124,47.031567
1,77034,0.53341854,8,-7.393633,42.221043
1,77036,0.33042434,1,25.8104,92.43322
1,77039,0.4162339,56,4.1702247,21.469675
1,77070,0.4024325,4,10.909124,47.031567
1,77083,0.60738474,9,5.01084,36.114925
1,77095,0.94252676,1,-1.8540657,88.56707
1,77100,0.7010672,10,4.6190248,43.311893
1,77122,0.5284822,52,3.3999104,22.380344
1,77127,0.725884,31,1.7083964,20.708443
1,77134,0.97951895,2,-0.5111141,68.7845
1,77140,0.22099395,18,7.3690248,24.731472
1,77162,0.7010672,10,4.6190248,43.311893
1,77195,0.3976135,53,4.5546637,22.369795
1,77198,0.4024325,4,10.909124,47.031567
1,77221,0.4024325,4,10.909124,47.031567
1,77223,0.9667511,3,0.660105,55.566902
1,77227,0.5971243,58,2.7451775,21.688383
1,77228,0.46603256,5,-9.637842,46.560543
1,77229,0.84579325,7,2.1940114,40.804836
1,77238,0.75240195,9,-3.4853377,39.734993
1,77243,0.8562035,25,-1.0490329,23.292183
1,77256,0.4233777,51,4.337673,22.516197
1,77277,0.46603256,5,-9.637842,46.560543
1,77305,0.40332833,34,4.8404875,23.689327
1,77330,0.46886036,3,-11.133005,53.552826
1,77336,0.8507939,1,4.818598,88.41885
1,77353,0.4024325,4,10.909124,47.031567
1,77354,0.8507939,1,4.818598,88.41885
1,77369,0.4024325,4,10.909124,47.031567
1,77372,0.9479971,6,0.866253,47.24315
1,77379,0.5174418,2,12.876052,69.67038
1,77408,0.46603256,5,-9.637842,46.560543
1,77429,0.735781,7,-3.6704013,39.16766
1,77433,0.46603256,5,-9.637842,46.560543
1,77441,0.9479971,6,0.866253,47.24315
1,77442,0.4795193,10,6.52512,34.576298
1,77446,0.5447286,1,-16.037275,90.795074
1,77448,0.5752529,15,4.2612085,29.239365
1,77454,0.94252676,1,-1.8540657,88.56707
1,77458,0.7078325,44,1.8890359,21.137617
1,77460,0.40332833,34,4.8404875,23.689327
1,77463,0.24283104,1,30.801184,92.21186
1,77500,0.4795193,10,6.52512,34.576298
1,77508,0.79446447,1,-7.058234,93.04362
1,77515,0.5592182,40,3.1606708,22.374378
1,77520,0.7301743,6,-4.0184216,41.61865
1,77535,0.60475206,13,-4.416339,31.576685
1,77556,0.3310335,38,5.7537694,24.123451
1,77603,0.34670654,1,-32.067802,116.48178
1,77619,0.3310335,38,5.7537694,24.123451
1,77665,0.3310335,38,5.7537694,24.123451
1,77703,0.3310335,38,5.7537694,24.123451
1,77705,0.5204992,53,3.4533274,22.245089
1,77706,0.09595288,1,46.314247,97.94647
1,77725,0.97951895,2,-0.5111141,68.7845
1,77748,0.3310335,38,5.7537694,24.123451
1,77757,0.3310335,38,5.7537694,24.123451
1,77763,0.34670654,1,-32.067802,116.48178
1,77765,0.3310335,38,5.7537694,24.123451
1,77767,0.3310335,38,5.7537694,24.123451
1,77769,0.3310335,38,5.7537694,24.123451
1,77770,0.3310335,38,5.7537694,24.123451
1,77772,0.3310335,38,5.7537694,24.123451
1,77774,0.3310335,38,5.7537694,24.123451
1,77825,0.79446447,1,-7.058234,93.04362
1,77882,0.5127403,45,3.6286714,22.782879
1,77889,0.3310335,38,5.7537694,24.123451
1,77897,0.8286188,6,-2.5729177,42.48586
1,77924,0.7173298,7,-3.7544618,37.462196
1,77971,0.23499814,47,7.495002,25.364176
1,77977,0.79446447,1,-7.058234,93.04362
1,77990,0.715388,1,9.663693,91.5771
1,78004,0.79446447,1,-7.058234,93.04362
1,78036,0.4723727,60,3.962791,22.634134
1,78044,0.4723727,60,3.962791,22.634134
1,78059,0.36953637,1,28.261051,109.06354
1,78063,0.509703,1,16.979239,89.38993
1,78065,0.79446447,1,-7.058234,93.04362
1,78119,0.71390367,10,-3.6005213,35.76784
1,78142,0.42710364,13,-6.613784,30.89372
1,78147,0.34647262,12,-8.11298,31.750309
1,78153,0.34647262,12,-8.11298,31.750309
1,78157,0.34647262,12,-8.11298,31.750309
1,78170,0.6049848,8,-5.510492,38.40441
1,78171,0.6049848,8,-5.510492,38.40441
1,78233,0.92650825,29,-0.5412454,23.544558
1,78236,0.52112967,2,-11.550241,62.369755
1,78265,0.52523386,53,3.4891567,22.595366
1,78272,0.36496684,51,5.0549107,22.94277
1,78307,0.36953637,1,28.261051,109.06354
1,78310,0.5174418,2,12.876052,69.67038
1,78326,0.36953637,1,28.261051,109.06354
1,78341,0.5177424,9,-6.272723,35.21001
1,78354,0.24176762,7,-13.446224,40.732468
1,78464,0.39027762,8,-9.033998,37.8038
1,78485,0.9479057,2,-1.2500812,66.44513
1,78490,0.390781,1,-23.085047,92.15988
1,78519,0.42393893,58,4.4827776,22.92681
1,78520,0.5174418,2,12.876052,69.67038
1,78537,0.46886036,3,-11.133005,53.552826
1,78542,0.79446447,1,-7.058234,93.04362
1,78560,0.6891791,10,3.6995614,34.422745
1,78561,0.34670654,1,-32.067802,116.48178
1,78658,0.21713758,43,7.4200454,24.476349
1,78670,0.21713758,43,7.4200454,24.476349
